PRODUCT_COD,PRODUCT_NAME,PRODUCT_VAL,DEP_NAME,DEP_COD,SECTION_NAME,SECTION_COD
247155,Sorvete Organico de Acai SORBET Pote 490ml,22.25,FRIOS,5,SORVETES,36
247232,Xicara Cha Branca CARINE 220ml,24.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
247233,Racao para Caes DOG CHOW Bem Estar Adulto Racas Pequenas 1kg,16.90,PET-SHOP,9,RACAO,23
247343,Protetor Diario ALWAYS Protecao Segura sem Abas Leve 40 Pague 30 Unidades,9.99,PERFUMARIA,8,PERFUMARIA,20
247347,Inseticida Aerossol SBP Multi Aqua Protection Ebalagem Super Economica 630ml ,15.75,MERCEARIA,6,LIMPEZA,12
247379,Po para Pudim Light Sabor Baunilha Dr. OETKER Caixa 25g,2.79,PADARIA,7,DOCES-E-SOBREMESAS,8
247380,Po para Pudim Light Sabor Chocolate Dr. OETKER Caixa 30g,2.79,PADARIA,7,DOCES-E-SOBREMESAS,8
247381,Escova Dental COLGATE Luminous White Leve 2 Pague 1 Unidade,15.09,PERFUMARIA,8,HIGIENE BUCAL,39
247382,Escova Dental COLGATE Twister Gratis 1 Creme Dental Maxima Protecao Anticaries Neutracucar Menta Refrescante 90g,9.49,PERFUMARIA,8,HIGIENE BUCAL,39
247396,Presunto Cozido Magro Fatiado CERATTI 200g ,5.07,MERCEARIA,6,MATINAIS,15
247456,Arroz Parboilizado Integral TIO JOAO Pacote 1kg com 8 Saquinhos,5.99,MERCEARIA,6,ALIMENTOS,1
247465,Absorvente INTIMUS Gel Tripla Protecao Cobertura Seca Leve 16 Pague 14 Unidades,5.95,PERFUMARIA,8,PERFUMARIA,20
247471,Absorvente INTIMUS GEL Tripla Protecao Suave com Abas Leve 16 Pague 14,5.95,PERFUMARIA,8,PERFUMARIA,20
252545,Aparelho Recarregavel Feminino VENUS Gillette com 1 Unidade ,23.25,PERFUMARIA,8,PERFUMARIA,20
256757,Margarina sem Sal CLAYBOM Pote 500g,2.79,MERCEARIA,6,MATINAIS,15
257986,Manteiga Light com Sal BALKIS 130g,7.65,MERCEARIA,6,MATINAIS,15
260776,Espumante Chileno Brut CONCHA Y TORO  Garrafa 750ml,48.90,BEBIDAS,2,BEBIDAS,4
260787,Assadeira Retangular Porcelana ,99.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
260862,Copo PARTY CUP Azul com 8 unidades 360ml ,8.89,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
260863,Copo PARTY CUP Vermelho com 8 unidades 360ml ,8.89,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
260866,Cerveja Americana ANCHOR Steam Garrafa 355ml,14.90,BEBIDAS,2,CERVEJAS,29
260906,Biscoito DUX Salgado Crackers Lata 454g,23.90,MERCEARIA,6,BISCOITOS-E-SNACKS,5
261306,Lencos Umidos para Limpeza Facial ASEPXIA com 25 Unidades,28.90,PERFUMARIA,8,PERFUMARIA,20
261540,Carga Gillette VENUS com 2 Unidades,23.15,PERFUMARIA,8,PERFUMARIA,20
261544,Queijo Portugues Flamengo Bola PAIVA 300g,25.09,PADARIA,7,QUEIJOS-E-FRIOS,22
261551,Vodka Stolichnaya ELIT Garrafa 750ml,229.90,BEBIDAS,2,BEBIDAS,4
261596,Ravioli ao Molho Pomodoro com Mussarela de Bufala ORIA Caixa 350g,19.25,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
261597,Ravioli de Carne ao Molho Pomodoro Italiano ORIA Caixa 350g,17.50,MERCEARIA,6,MASSAS,14
261598,Picadinho de Carne com Cenoura ORIA Caixa 400g,18.50,MERCEARIA,6,MATINAIS,15
261600,Polpetone ao Pomodoro Italiano Recheado de Mussarela ORIA Caixa 350g,22.25,MERCEARIA,6,MOLHOS-E-CONDIMENTOS,16
261601,File de Frango a Parmegiana ORIA Caixa 250g,15.90,CARNES,3,AVES,32
261602,Lasanha a Bolonhesa ORIA 350g,17.50,FRIOS,5,CONGELADOS,7
261636,Cerveja KARAVELLE I.P.A Garrafa 600ml,15.90,BEBIDAS,2,CERVEJAS,29
261638,Cerveja PAULISTANIA Red Garrafa 600ml,11.90,BEBIDAS,2,CERVEJAS,29
261639,Cerveja DESPERADOS com Tequila 330ml,3.99,BEBIDAS,2,CERVEJAS,29
261663,Toalha de Papel DUALETTE Maxi Rolo com 1 Unidade,8.15,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
261819,Suco de Uva Tinto Integral GREENDAY 1 Litro,7.79,BEBIDAS,2,BEBIDAS,4
261820,Suco de Maca e Pera GREENDAY 1 Litro,7.79,BEBIDAS,2,BEBIDAS,4
261821,Suco Uva Branca Integral GREENDAY 1Litro,7.79,BEBIDAS,2,BEBIDAS,4
261838,Refrigerante CRUZEIRO Guarana Garrafa 300ml,2.09,BEBIDAS,2,BEBIDAS,4
261840,Refrigerante ITUBAINA Garrafa 237ml,1.29,BEBIDAS,2,BEBIDAS,4
261932,Suco de Maca GREENDAY 1Litro,7.69,BEBIDAS,2,BEBIDAS,4
261985,Aveia em Flocos Finos QUAKER Caixa 200g,3.05,MERCEARIA,6,MATINAIS,15
261986,Mix 2 Graos Aveia + Linhaca Dourada QUAKER 200g,5.89,FRIOS,5,CONGELADOS,7
261987,Farelo de Aveia Oat Bran QUAKER Caixa 200g,3.95,MERCEARIA,6,MATINAIS,15
261988,Aveia em Flocos Regular QUAKER 200g,3.05,MERCEARIA,6,MATINAIS,15
262010,Suco Organico de Uva Bordo UVA SO com 2 Garrafas 870ml,38.49,BEBIDAS,2,BEBIDAS,4
262011,Suco de Uva Organico 100% Bordo UVASO Garrafa 300ml,9.49,BEBIDAS,2,BEBIDAS,4
262020,Molho de Tomate Tradicional POMAROLA Sache 340g,1.85,MERCEARIA,6,ALIMENTOS,1
262114,Cerveja Inglesa BADGER Golden Glory Garrafa 500ml,19.90,BEBIDAS,2,CERVEJAS,29
262116,Cerveja Inglesa BADGER FLYER Garrafa 500ml,19.90,BEBIDAS,2,CERVEJAS,29
262145,Cerveja Espanhola ESTRELLA GALICIA Garrafa 200ml,2.69,BEBIDAS,2,CERVEJAS,29
262155,Salgadinho De Montao ELMA CHIPS 125g,5.69,MERCEARIA,6,BISCOITOS-E-SNACKS,5
262180,Cerveja BENEDIKTINER Weissbier Garrafa 500ml,12.19,BEBIDAS,2,CERVEJAS,29
262319,Cerveja Rubini THEREZOPOLIS Garrafa 600ml,10.19,BEBIDAS,2,CERVEJAS,29
262329,Molho para Salada LIZA Ervas Finas 234ml,5.25,MERCEARIA,6,MOLHOS-E-CONDIMENTOS,16
262341,Aparelho Descartavel Feminino GILLETTE Venus Oceana com 2 Unidades,31.69,PERFUMARIA,8,PERFUMARIA,20
262342,Aparelho Descartavel Feminino Gillette VENUS Sensitive com 2 Unidades,31.69,PERFUMARIA,8,PERFUMARIA,20
262657,Iogurte Grego Sabor Frutas Vermelhas VIGOR 100g,1.99,MERCEARIA,6,MATINAIS,15
262702,Iogurte Grego Sabor Frutas Amarelas VIGOR 100g,1.99,MERCEARIA,6,MATINAIS,15
262794,"Pato Celebre Congelado Recheado VILLA GERMANIA 3,1kg",63.72,CARNES,3,CARNES,6
262875,Queijo Cream Cheese Original PHILADELPHIA 300g,8.99,MERCEARIA,6,MATINAIS,15
263036,Racao para Gatos Sabor Frango ao Molho FRISKIES Sache 85g,2.29,PET-SHOP,9,RACAO,23
263037,Racao para Gatos Sabor Peixe ao Molho FRISKIES Sache 85g,2.29,PET-SHOP,9,RACAO,23
263246,Cookie de Aveia e Granola QUAKER Pacote 40g,1.79,MERCEARIA,6,BISCOITOS-E-SNACKS,5
263247,Cookie de Aveia com Passas QUAKER Pacote 40g,1.79,MERCEARIA,6,BISCOITOS-E-SNACKS,5
263248,"Cookie de Aveia, Maca e Canela QUAKER Pacote 40g",1.79,MERCEARIA,6,BISCOITOS-E-SNACKS,5
263297,Vinagre Balsamico Organico UVASO 250ml,18.50,MERCEARIA,6,MOLHOS-E-CONDIMENTOS,16
263298,Aceto Balsamico Envelhecido Organico UVASO Vidro 250ml,22.75,MERCEARIA,6,MOLHOS-E-CONDIMENTOS,16
263299,Vinagre de Vinho Tinto Organico UVASO 250ml,12.50,MERCEARIA,6,MOLHOS-E-CONDIMENTOS,16
263341,Tempero Meu Bife Alho Temperado KNORR Caixa 35g,2.99,MERCEARIA,6,MOLHOS-E-CONDIMENTOS,16
263403,Mistura para o Preparo de Pure KNORR Pacote 200g,8.99,MERCEARIA,6,ALIMENTOS,1
263554,Aguardente TABAROA Garrafa 600ml,74.90,BEBIDAS,2,BEBIDAS,4
263583,Racao para Gatos Sabor Atum ao Molho FRISKIES Sache 85g,2.29,PET-SHOP,9,RACAO,23
263584,Racao para Gatos Sabor Salmao ao Molho FRISKIES  85g,2.29,PET-SHOP,9,RACAO,23
263585,Racao para Gatos Sabor Peru ao Molho FRISKIES Sache 85g,2.29,PET-SHOP,9,RACAO,23
263610,Barra de Fruta Organica Sabor Castanha e Maca 7 Nuts BIO2 25g   ,2.39,MERCEARIA,6,BISCOITOS-E-SNACKS,5
263611,Barra de Frutas Organica Sabor Castanha e Damasco BIO2 7 Nuts 25g ,2.39,MERCEARIA,6,BISCOITOS-E-SNACKS,5
263615,Barra de Frutas Organica Sabor Castanha e Coco 7Nuts BIO2 25g,2.39,MERCEARIA,6,BISCOITOS-E-SNACKS,5
263616,Barra de Frutas Organica Sabor Cramberry e Castanha  7 Nuts BIO2 25g,2.39,MERCEARIA,6,BISCOITOS-E-SNACKS,5
263634,Cerveja BROOKLYN Brow Long Neck Garrafa 355ml,15.49,BEBIDAS,2,CERVEJAS,29
263637,Cerveja Australiana COOPERS STOUT Garrafa 375ml,17.90,BEBIDAS,2,CERVEJAS,29
263669,Cookie de Baunilha TODDY Pacote 60g,2.09,MERCEARIA,6,BISCOITOS-E-SNACKS,5
263671,Cookie de Baunilha TODDY Pacote 150g,5.25,MERCEARIA,6,BISCOITOS-E-SNACKS,5
263896,Taca para Cerveja STELLA ARTOIS 250ml,26.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
263897,Copo para Cerveja BUDWEISER 400ml,14.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
263994,Sabonete ASEPXIA Adstrigente Herbario para Cravos e Espinhas 85g,9.45,PERFUMARIA,8,PERFUMARIA,20
263995,Tomate Caqui Bandeja 600g,5.99,FLV,4,FEIRA,10
264205,Cerveja DELIRIUM Nocturnum Garrafa 330ml,27.49,BEBIDAS,2,CERVEJAS,29
264250,Cogumelo Champignon KENKO Sache 100g,6.99,MERCEARIA,6,ALIMENTOS,1
264272,Panqueca Americana Naturais CREAPAN Caixa 240g,7.90,MERCEARIA,6,LIMPEZA,12
264508,Ampola de Tratamento TRESEMME Reconstrucao e Forca com 3 Unidades de 15ml Cada,13.50,PERFUMARIA,8,PERFUMARIA,20
264567,Travessa de Porcelana Redonda Grande Line Due,44.90,MERCEARIA,6,MATINAIS,15
264578,Conjunto Talheres TRAMONTINA  Polywoodm Castanho com 4 Pecas,99.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
264593,Grelha em Aco Inox 78cm x 21cm,159.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
264598,Soprador em Inox para Churrasco TRAMONTINA,44.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
264623,Vinho Espanhol Tinto Seleccion Tempranillo Garnacha PENASOL Garrafa 750ml,21.90,BEBIDAS,2,VINHOS,30
264624,Vinho Espanhol Branco PENASOL Seleccion Blanco Airen  Garrafa 750ml,21.90,BEBIDAS,2,VINHOS,30
264876,Cerveja BOHEMIA Imperial Garrafa 550ml,12.19,BEBIDAS,2,CERVEJAS,29
264939,Cerveja Escocesa Punk Ipa BREW DOG Garrafa 330ml,15.95,BEBIDAS,2,CERVEJAS,29
264943,Cerveja Tcheca BERNARD CELEBRATION Garrafa 500ml,16.95,BEBIDAS,2,CERVEJAS,29
264965,Biscoito NESTLE Nesfit Cacau e Cereais Pacote 200g,4.29,MERCEARIA,6,BISCOITOS-E-SNACKS,5
264966,Creme Dental Infantil ORAL B Stages 100g,8.59,BEBES,1,BEBES,3
264994,Alimento Nutritivo Sabor Morango Nutren Kids NESTLE Lata 350g,21.59,BEBES,1,BEBES,3
265038,Molho de Tomate Bolognese BARILLA 400g,9.90,MERCEARIA,6,MOLHOS-E-CONDIMENTOS,16
265225,Creme de Leite Fresco VERDE CAMPO Garrafa 500g,10.39,MERCEARIA,6,ALIMENTOS,1
265254,Desodorante Aerosol AXE Masculino Apollo Seco 90g,13.75,PERFUMARIA,8,DESODORANTES,37
265256,Desodorante Aerosol AXE Body Spray Apollo 113g,13.75,PERFUMARIA,8,DESODORANTES,37
265257,Desodorante Aerosol REXONA Men Aquashield 90g,11.49,PERFUMARIA,8,DESODORANTES,37
265260,Shampoo PANTENE Brilho Extremo 400ml,14.99,PERFUMARIA,8,PERFUMARIA,20
265262,Condicionador PANTENE Brilho Extremo 400ml,17.99,PERFUMARIA,8,PERFUMARIA,20
265271,Aperitivo Cracker EQLIBRI Mussarela de Bufala 48g,2.29,MERCEARIA,6,BISCOITOS-E-SNACKS,5
265274,Aperitivo EQLIBRI Cracker Original Pacote 48g,2.29,MERCEARIA,6,BISCOITOS-E-SNACKS,5
265275,Cereal Matinal Sucrilhos Sabor Chocolate KELLOGGS  Pacote 90g,2.75,MERCEARIA,6,MATINAIS,15
265277,Sucrilhos Original  KELLOGGS Pacote 90g,2.75,MERCEARIA,6,MATINAIS,15
265419,Suco de Uva Tinto Integral CAMPO LARGO Garrafa 1 Litro ,10.90,BEBIDAS,2,BEBIDAS,4
265583,Manteiga Italiana SORESINA Lata 125g,9.85,MERCEARIA,6,MATINAIS,15
265730,Protetor Solar Sun Fresh NEUTROGENA Fator 60 200ml,46.60,PERFUMARIA,8,PROTETORES SOLARES,38
265819,Vinho Californiano Tinto FETZER cabernet Sauvignon Garrafa 750ml,105.90,BEBIDAS,2,VINHOS,30
266707,Cocote Oval de Porcelana Basic Line Grande,29.90,FLV,4,FEIRA,10
266730,Formula Infantil ENFAMIL 1 Lata 900g,60.49,BEBES,1,BEBES,3
266731,Formula Infantil ENFAMIL 2 Lata 900g,57.19,BEBES,1,BEBES,3
266732,Formula Infantil ENFAMIL 1 Gentlease Lata 900g,85.90,BEBES,1,BEBES,3
266891,Chocolate KINDER Ovo Surpresa Meninas 40g com 2 Unidades,9.45,PADARIA,7,DOCES-E-SOBREMESAS,8
266892,Lombo de Bacalhau Dessalgado sem Pele e sem Espinho WEST NOR Caixa 1kg,59.90,CARNES,3,CARNES,6
266908,Posta de Bacalhau do Porto 500g,15.85,BEBIDAS,2,BEBIDAS,4
266916,Agua Mineral sem Gas BONAFONT Garrafa 500ml,1.20,BEBIDAS,2,BEBIDAS,4
266999,Nectar de Laranja MAGUARY 200ml,1.59,BEBIDAS,2,BEBIDAS,4
267000,Nectar de Tangerina MAGUARY 200ml,1.59,BEBIDAS,2,BEBIDAS,4
267001,Nectar de Uva MAGUARY 200ml,1.59,BEBIDAS,2,BEBIDAS,4
267002,Nectar Light MAGUARY Sabor Laranja 200ml,1.69,BEBIDAS,2,BEBIDAS,4
267003,Nectar de Maca MAGUARY 200ml,1.59,BEBIDAS,2,BEBIDAS,4
267044,Nectar Light MAGUARY Sabor Uva 200ml,1.69,BEBIDAS,2,BEBIDAS,4
267174,Queijo Parmesao Monthalhes TIROLEZ Pedaco 200g,11.64,MERCEARIA,6,MATINAIS,15
267504,Iogurte Diet Natural VERDE CAMPO 140g,3.09,MERCEARIA,6,MATINAIS,15
267525,Manteiga Francesa sem Sal PRESIDENT Roll 250g,10.90,MERCEARIA,6,MATINAIS,15
267527,Manteiga Francesa com Sal PRESIDENT Pote 250g,8.99,MERCEARIA,6,MATINAIS,15
267528,Manteiga Francesa sem Sal PRESIDENT Pote 250g,8.99,MERCEARIA,6,MATINAIS,15
267529,Manteiga Francesa com Sal PRESIDENT Tablete 125g,7.99,MERCEARIA,6,MATINAIS,15
267530,Manteiga Francesa sem Sal PRESIDENT Tablete 125g,7.99,MERCEARIA,6,MATINAIS,15
267596,"Iogurte de Soja Light com Polpa de Banana ,Mamao e Maca VERDE CAMPO 500g",5.79,MERCEARIA,6,MATINAIS,15
267597,Iogurte Diet Morango VERDE CAMPO 500g,4.99,MERCEARIA,6,MATINAIS,15
267600,Iogurte Zero Lactose Lacfree Ameixa VERDE CAMPO 500g,5.39,MERCEARIA,6,MATINAIS,15
267673,Linguica Defumada Fininha SEARA Bandeja 300g,5.28,CARNES,3,CARNES,6
267675,Cafe  Torrado e Moido Tradicional DO PONTO Pouche  Pacote 500g,11.25,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
267693,Chocolate Sortidos Assorted LINDT Caixa 350g,89.90,PADARIA,7,DOCES-E-SOBREMESAS,8
267694,PILAO AROM NOBR 250G,6.69,BEBIDAS,2,BEBIDAS,4
267695,Cafe a Vacuo Torrado e Moido PILAO Aroma Original Pacote 250g,6.69,BEBIDAS,2,BEBIDAS,4
267701,Aperitivo Cracker EQLIBRI com Toque de Limao 48g,2.29,MERCEARIA,6,BISCOITOS-E-SNACKS,5
267734,Shampoo PANTENE Brilho Extremo 200ml,10.04,PERFUMARIA,8,PERFUMARIA,20
267735,Condicionador PANTENE Brilho Extremo 200ml,11.89,PERFUMARIA,8,PERFUMARIA,20
267864,Locao Hidratante DOVE Nutricao Essencial 200ml,8.99,PERFUMARIA,8,PERFUMARIA,20
267961,Cookies Organico Light de Cacau e Coco MAE TERRA 120g,6.19,MERCEARIA,6,BISCOITOS-E-SNACKS,5
267962,Cookies Organico Light de Laranja MAE TERRA 120g,6.19,MERCEARIA,6,BISCOITOS-E-SNACKS,5
267963,Cookie Organico Diet de Damasco e Castanha MAE TERRA Pacote 120g,7.09,MERCEARIA,6,BISCOITOS-E-SNACKS,5
267964,Cookie Integral Organico Diet Castanha do Para  MAE TERRA Pacote 120g,6.89,MERCEARIA,6,BISCOITOS-E-SNACKS,5
267972,Bebida Lactea Mocca Wake MELITTA Caixa 250ml,2.59,BEBIDAS,2,BEBIDAS,4
267973,Bebida Lactea Toffee Wake MELITTA Caixa 250ml,2.59,BEBIDAS,2,BEBIDAS,4
267977,Bebida Lactea Chocoberry Wake MELITA Caixa 250ml,2.59,BEBIDAS,2,BEBIDAS,4
267987,Ampola de Tratamento DOVE Reconstrucao Completa com 3 Unidades de 15ml Cada,17.29,PERFUMARIA,8,PERFUMARIA,20
268021,Mini Chicken Tradicional PERDIGAO 300g,5.89,FRIOS,5,CONGELADOS,7
268022,Mini Chicken de Queijo PERDIGAO 300g,5.89,FRIOS,5,CONGELADOS,7
268023,Cappuccino Classic 3 CORACOES Sache 187ml ,4.75,MERCEARIA,6,MATINAIS,15
268029,Licor de Absinto Seco BIRDS Garrafa 700ml,52.90,BEBIDAS,2,BEBIDAS,4
269192,Sobremesa Light Aerada de Queijo com Torta de Limao DANUBIO 130g,5.69,MERCEARIA,6,MATINAIS,15
269212,Geleia Diet de Goiaba LINEA Vidro 230g,13.99,MERCEARIA,6,MATINAIS,15
269214,Geleia Diet de Morango LINEA Vidro 230g,13.99,MERCEARIA,6,MATINAIS,15
269438,Peito de Frango Fatiado CERATTI Bandeja 200g,7.04,PADARIA,7,QUEIJOS-E-FRIOS,22
269494,Ceboletti SANTA QUITERIA Vidro 170g,9.69,MERCEARIA,6,MOLHOS-E-CONDIMENTOS,16
269537,Chocolate KINDER Ovo Meninas com 1 Unidade 20g,4.99,PADARIA,7,DOCES-E-SOBREMESAS,8
269650,Lugar Americano FINLANDEK Color Redondo,7.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
269664,Bolo de Chocolate JACQUET 280g,7.99,PADARIA,7,PADARIA,19
269669,Lugar Americano Entrelacado FINLANDEK 30x45cm,7.90,MERCEARIA,6,ARTIGOS-PARA-O-LAR,2
269824,Iogurte Light Grego 3 Sabores NESTLE 540g,7.49,MERCEARIA,6,MATINAIS,15
269844,Cerveja BRAHMA Chopp Lata 269ml,1.79,BEBIDAS,2,CERVEJAS,29
269857,Azeite de Oliva Extra Virgem Ferran Adria BORGES Vidro 500ml,14.49,MERCEARIA,6,ALIMENTOS,1
269880,Pao Integral 15 Graos PANCO 380g,7.09,PADARIA,7,PADARIA,19
269882,Pao Integral com  Quinoa PANCO 380g,7.09,PADARIA,7,PADARIA,19
269883,Pao Integral PANCO 380g,6.85,PADARIA,7,PADARIA,19
269885,Pao Integral com Omega 3 PANCO 380g,7.09,PADARIA,7,PADARIA,19
269891,Odorizador de Ambientes GLADE Flores Vibrantes Lirio e Pessego Refil 12ml,6.29,MERCEARIA,6,LIMPEZA,12
269892,Odorizador de Ambientes GLADE Especiarias Exoticas Cravo e Leite de Amendoas Refil 12ml,6.29,MERCEARIA,6,LIMPEZA,12
269901,Cerveja SUL AMERICANA Garrafa 600ml,5.79,BEBIDAS,2,CERVEJAS,29
269907,Odorizador de Ambientes GLADE Automatic Spray Flores Vibrantes Lirio e Pessego Refil 269ml,22.25,MERCEARIA,6,LIMPEZA,12
269998,Escova Dental Macia COLGATE Plus Twister Leve 3 Pague 2,18.98,PERFUMARIA,8,HIGIENE BUCAL,39
270001,Quinoa Vermelha em Graos Organica VITALIN 300g,25.75,FLV,4,ORGANICOS,18
270363,Odorizador de Ambientes GLADE Gel Toque de Maciez 70g,4.79,MERCEARIA,6,LIMPEZA,12
270485,Wafer Recheado Sabor Baunilha Coberto com Chocolate Branco HERSHEYS Mais Cookies Caixa 115g ,3.25,MERCEARIA,6,BISCOITOS-E-SNACKS,5
270486,Bombom FERRERO ROCHER  Collection 162g com 15 Unidades ,25.99,PADARIA,7,DOCES-E-SOBREMESAS,8
270488,Wafer Recheado e Coberto com Chocolate ao Leite Mais HERSHEYS Pacote 115g ,3.25,MERCEARIA,6,BISCOITOS-E-SNACKS,5
270489,Bombom FERRERO ROCHER Collection 227g Caixa com 21 Unidades,39.90,PADARIA,7,DOCES-E-SOBREMESAS,8
270554,Iogurte Liquido com Polpa de Banana e Maca DANONINHO 900g,8.55,MERCEARIA,6,MATINAIS,15
270579,Smoothies Mix de Maca e Uva JASMINE 90g,6.29,BEBIDAS,2,BEBIDAS,4
270628,Suco de Framboesa MAGUARY 1 Litro ,8.79,BEBIDAS,2,BEBIDAS,4
270630,Vinho Espanhol Tinto Vina ALBALI Gran Reserva Garrafa 750ml,54.90,BEBIDAS,2,VINHOS,30
270632,Vinho Espanhol Tinto Tempranillo CONSIGNA Garrafa 750ml,33.90,BEBIDAS,2,VINHOS,30
270633,Vinho Espanhol Branco ALBALI Verdejo Garrafa 750ml,29.90,BEBIDAS,2,VINHOS,30
270634,Vinho Espanhol Tinto Merlot CONSIGNA Garrafa 750ml,33.90,BEBIDAS,2,VINHOS,30
270638,Suco de Acai e Banana MAGUARY 1 Litro,8.79,BEBIDAS,2,BEBIDAS,4
270642,Suco de Cranberry MAGUARY 1 Litro ,8.79,BEBIDAS,2,BEBIDAS,4
270693,Suco de Tomate MAGUARY 1 Litro ,8.79,BEBIDAS,2,BEBIDAS,4
270756,Odorizador de Ambientes GLADE Automatic Spray Especiarias Exoticas Cravo e Leite de Amendoas Refil 269ml,22.25,MERCEARIA,6,LIMPEZA,12
270768,Toalha Umedecida PAMPERS Pacote com 64 Unidades,12.90,BEBES,1,BEBES,3
270771,File Mignon sem Cordao Bovino Resfriado Bandeja 1kg,63.59,CARNES,3,BOVINOS,34
270822,Vinho Chileno Tinto 120 SANTA RITA Reserva Especial Cabernet Sauvignon Garrafa 750ml,49.90,BEBIDAS,2,VINHOS,30
270823,Vinho Chileno Tinto 120 SANTA RITA Reserva Especial Blend Garrafa 750ml,49.90,BEBIDAS,2,VINHOS,30
270824,Vinho Chileno Branco 120 SANTA RITA Reserva Especial Chardonnay Garrafa 750ml,49.90,BEBIDAS,2,VINHOS,30
270825,Vinho Chileno Branco 120 SANTA RITA Reserva Especial Sauvignon Blanc Garrafa 750ml,49.90,BEBIDAS,2,VINHOS,30
270826,Vinho Chileno Tinto 120 SANTA RITA Reserva Especial Carmenere Garrafa 750ml,49.90,BEBIDAS,2,VINHOS,30
270827,Vinho Chileno Tinto 120 SANTA RITA Reserva Especial Syrah Garrafa 750ml,49.90,BEBIDAS,2,VINHOS,30
270828,Vinho Chileno Tinto 120 SANTA RITA Blend Garrafa 750ml,39.90,BEBIDAS,2,VINHOS,30
270829,Vinho Chileno Tinto 120 SANTA RITA Cabernet Sauvignon Garrafa 187ml,12.90,BEBIDAS,2,VINHOS,30
270850,Molho de Iogurte com Alho e Ervas HEINZ 220ml,16.90,MERCEARIA,6,MOLHOS-E-CONDIMENTOS,16
270851,Molho Cremoso Frutado com Caril e Manga HEINZ 220ml,16.90,MERCEARIA,6,MOLHOS-E-CONDIMENTOS,16
270862,Saco para Lixo EMBALIXO Alfomada Reciclado 30Litros ,2.69,MERCEARIA,6,LIMPEZA,12
270865,Saco para Lixo EMBALIXO Almofada Reciclada 50Litros ,2.99,MERCEARIA,6,LIMPEZA,12
270897,Geleia Diet de Framboesa LINEA Vidro 230g,13.99,MERCEARIA,6,MATINAIS,15
270909,Limpador Perfumado CASA & PERFUME Agradable 2 Litros,13.75,MERCEARIA,6,LIMPEZA,12
270940,Bebida a Base de Soja Organica Sabor Pessego ISOLABIO 200ml,3.99,BEBIDAS,2,BEBIDAS,4
270943,Bebida a Base de Soja Organica Sabor Maca ISOLABIO 200ml,3.99,BEBIDAS,2,BEBIDAS,4
270955,Limpador Desengordurante para Cozinha Mr MUSCULO Aparelho 500ml Gratis 1 Refil em Sache com 50% de Desconto,14.38,MERCEARIA,6,LIMPEZA,12
270956,Limpador para Casa Perfumado Mr MUSCULO Lavanda 1.8 Litros ,9.29,MERCEARIA,6,LIMPEZA,12
270958,Odorizador de Ambientes GLADE Ocean Oasis Aerossol 360ml,8.39,MERCEARIA,6,LIMPEZA,12
270959,Queijo Frances Palito A VACA QUE RI 140g com 4 Unidades,25.25,MERCEARIA,6,MATINAIS,15
270960,Desodorizador de Sanitario Mr MUSCULO Gel Adesivo Lavanda 38g com 1 Aplicador + 6 Discos de Gel,16.25,MERCEARIA,6,LIMPEZA,12
270961,Desodorizador de Sanitario Mr MUSCULO Gel Adesivo Lavanda com 6 Unidades,9.09,MERCEARIA,6,LIMPEZA,12
270962,Desodorizador de Sanitario Mr MUSCULO Gel Adesivo Marine Refil com 6 Unidades,9.09,MERCEARIA,6,LIMPEZA,12
270963,Desodorizador Sanitario Mr MUSCULO Gel Adesivo Marine com 6 Unidades,16.25,MERCEARIA,6,LIMPEZA,12
271000,Shampoo GARNIER Fructis 3 Oleo Reparacao Efeito Cauterizacao 400ml,10.15,PERFUMARIA,8,PERFUMARIA,20
271001,Condicionador DOVE Reconstrucao de Pontas Duplas 400ml,15.59,PERFUMARIA,8,PERFUMARIA,20
271002,Shampoo DOVE Reparacao de Pontas Duplas 400ml,12.59,PERFUMARIA,8,PERFUMARIA,20
271003,Creme de Tratamento DOVE  Pontas Duplas 350g,12.75,PERFUMARIA,8,PERFUMARIA,20
271007,Shampoo GARNIER Fructis Liso Absoluto Pos-Quimica 400ml,10.15,PERFUMARIA,8,PERFUMARIA,20
271012,Shampoo GARNIER Fructis 3 Oleo Reparacao Efeito Cauterizacao 200ml,6.50,PERFUMARIA,8,PERFUMARIA,20
271013,Condicionador GARNIER Fructis 3 Oleo Reparacao Efeito Cauterizacao 200ml,8.59,PERFUMARIA,8,PERFUMARIA,20
271016,Condicionador GARNIER Fructis Stop Queda 200ml,8.59,PERFUMARIA,8,PERFUMARIA,20
271085,Biscoito Alemao BAHLSEN Choco Leibniz Caixa 125g,15.69,MERCEARIA,6,BISCOITOS-E-SNACKS,5
